accuracy,auc,loss,specificity_at_sensitivity,val_accuracy,val_auc,val_loss,val_specificity_at_sensitivity
0.6130374670028687,0.78025883436203,10.617868423461914,0.9421636462211609,0.6695760488510132,0.8960210084915161,1.138333797454834,0.9455527663230896
0.6683772802352905,0.8668392300605774,1.2554280757904053,0.9580674767494202,0.6695760488510132,0.8717010021209717,1.1480433940887451,0.9449293613433838
0.6694868206977844,0.8735288977622986,1.142805814743042,0.9581599831581116,0.6695760488510132,0.8735452890396118,1.13541579246521,0.9449293613433838
0.6693481206893921,0.8714801669120789,1.1577059030532837,0.957443356513977,0.6695760488510132,0.8736491799354553,1.132670521736145,0.9449293613433838
0.6675450801849365,0.871302604675293,1.1823275089263916,0.9580444097518921,0.6695760488510132,0.8735100030899048,1.137768268585205,0.9449293613433838
0.6694868206977844,0.8719955682754517,1.2193419933319092,0.9566112160682678,0.6695760488510132,0.8736491799354553,1.1317187547683716,0.9449293613433838
0.6686546206474304,0.8720370531082153,1.2045938968658447,0.9570966362953186,0.6695760488510132,0.8740402460098267,1.1327961683273315,0.9449293613433838
0.6694868206977844,0.8738644123077393,1.1351617574691772,0.9569579362869263,0.6695760488510132,0.8740189075469971,1.1316406726837158,0.9449293613433838
0.6694868206977844,0.8745039105415344,1.1341346502304077,0.9571659564971924,0.6695760488510132,0.8737300038337708,1.1316958665847778,0.9449293613433838
0.6694868206977844,0.8745932579040527,1.1333503723144531,0.9585760235786438,0.6695760488510132,0.8736491203308105,1.1315661668777466,0.9449293613433838
0.6694868206977844,0.8729979991912842,1.134838342666626,0.9582061767578125,0.6695760488510132,0.8736720681190491,1.1316739320755005,0.9449293613433838
0.6694868206977844,0.8738858699798584,1.1342307329177856,0.9590846300125122,0.6695760488510132,0.8736834526062012,1.1317282915115356,0.9449293613433838
0.6694868206977844,0.8739887475967407,1.1332403421401978,0.9574202299118042,0.6695760488510132,0.8737760782241821,1.13174569606781,0.9449293613433838
0.6694868206977844,0.8728054761886597,1.133966088294983,0.9555940628051758,0.6695760488510132,0.8736491203308105,1.1316747665405273,0.9449293613433838
0.6694868206977844,0.8741041421890259,1.133110523223877,0.9566805362701416,0.6695760488510132,0.8735452890396118,1.1318269968032837,0.9449293613433838
